datetime,current_mcp,pred_t+15min,pred_t+1hr,pred_t+2hr,actual_t1,actual_t4,actual_t8,decision,confidence,reason,correct_prediction
2019-01-05 10:30:00,6500.16,6277.15283203125,5668.51220703125,5695.91162109375,6500.23,4990.32,4241.73,SELL,0.5422,"Downward move of 3.43%. Strength=0.59×vol, Regime=midday.",False
2019-01-05 10:45:00,6500.23,6277.15283203125,5715.33935546875,5708.31787109375,5119.15,4850.5,4099.79,SELL,0.5424,"Downward move of 3.43%. Strength=0.59×vol, Regime=midday.",True
2019-01-05 11:00:00,5119.15,5017.126953125,4615.69189453125,4554.95654296875,4993.0,4563.94,3661.56,SELL,0.315,"Downward move of 1.99%. Strength=0.34×vol, Regime=midday.",True
2019-01-05 11:15:00,4993.0,4838.02294921875,4527.4169921875,4328.87451171875,4990.32,4500.05,3631.5,SELL,0.4906,"Downward move of 3.10%. Strength=0.54×vol, Regime=midday.",True
2019-01-05 11:30:00,4990.32,4822.818359375,4478.85400390625,4296.11865234375,4850.5,4241.73,3499.79,SELL,0.5305,"Downward move of 3.36%. Strength=0.58×vol, Regime=midday.",True
2019-01-05 11:45:00,4850.5,4681.43505859375,4327.53662109375,4198.685546875,4563.94,4099.79,3498.89,SELL,0.5509,"Downward move of 3.49%. Strength=0.60×vol, Regime=midday.",True
2019-01-05 12:00:00,4563.94,4468.8896484375,4142.77197265625,4161.92578125,4500.05,3661.56,3492.5,SELL,0.3292,"Downward move of 2.08%. Strength=0.36×vol, Regime=midday.",True
2019-01-05 12:15:00,4500.05,4356.884765625,3991.990478515625,3979.787109375,4241.73,3631.5,3495.05,SELL,0.5028,"Downward move of 3.18%. Strength=0.55×vol, Regime=midday.",True
2019-01-05 12:30:00,4241.73,4179.40869140625,3848.75341796875,3680.877685546875,4099.79,3499.79,3540.61,HOLD,0.2322,"Downward move of 1.47%. Strength=0.25×vol, Regime=midday.",True
2019-01-05 12:45:00,4099.79,4062.2646484375,3811.493896484375,3573.634033203125,3661.56,3498.89,3606.5,HOLD,0.0158,Weak signal vs volatility,True
2019-01-05 13:00:00,3661.56,3660.916748046875,3712.785888671875,3619.51953125,3631.5,3492.5,3909.14,HOLD,0.0,Prediction below noise floor,True
2019-01-05 13:15:00,3631.5,3630.74560546875,3707.57568359375,3604.88525390625,3499.79,3495.05,3909.84,HOLD,0.0,Prediction below noise floor,True
2019-01-05 13:30:00,3499.79,3497.306396484375,3628.381103515625,3592.061767578125,3498.89,3540.61,3979.41,HOLD,0.0,Prediction below noise floor,True
2019-01-05 13:45:00,3498.89,3465.438720703125,3581.989013671875,3592.048095703125,3492.5,3606.5,4069.48,HOLD,0.0165,Weak signal vs volatility,True
2019-01-05 14:00:00,3492.5,3475.46533203125,3604.052978515625,3681.219482421875,3495.05,3909.14,4030.2,HOLD,0.0,Prediction below noise floor,False
2019-01-05 14:15:00,3495.05,3475.46533203125,3607.875244140625,3685.537109375,3540.61,3909.84,4100.36,HOLD,0.0097,Weak signal vs volatility,False
2019-01-05 14:30:00,3540.61,3544.445068359375,3669.582763671875,3667.33447265625,3606.5,3979.41,3983.46,HOLD,0.0,Prediction below noise floor,True
2019-01-05 14:45:00,3606.5,3619.580810546875,3729.97021484375,3708.09619140625,3909.14,4069.48,4179.01,HOLD,0.0,Prediction below noise floor,True
2019-01-05 15:00:00,3909.14,3832.31689453125,3908.865234375,4436.7216796875,3909.84,4030.2,4099.65,SELL,0.3106,"Downward move of 1.97%. Strength=0.34×vol, Regime=midday.",False
2019-01-05 15:15:00,3909.84,3839.043212890625,3909.423828125,4454.4033203125,3979.41,4100.36,4513.71,SELL,0.2862,"Downward move of 1.81%. Strength=0.31×vol, Regime=midday.",False
2019-01-05 15:30:00,3979.41,3924.4833984375,4008.099609375,4584.6064453125,4069.48,3983.46,4952.9,HOLD,0.0238,Weak signal vs volatility,False
2019-01-05 15:45:00,4069.48,4063.087646484375,4144.25390625,4801.39404296875,4030.2,4179.01,4999.8,HOLD,0.0,Prediction below noise floor,True
2019-01-05 16:00:00,4030.2,4034.318359375,4189.66162109375,5421.4677734375,4100.36,4099.65,4505.16,HOLD,0.0,Prediction below noise floor,True
2019-01-05 16:15:00,4100.36,4103.126953125,4255.53369140625,5455.55810546875,3983.46,4513.71,4952.73,HOLD,0.0,Prediction below noise floor,False
2019-01-05 16:30:00,3983.46,3924.4833984375,4067.20947265625,5369.72216796875,4179.01,4952.9,4990.26,HOLD,0.234,"Upward move of 1.48%. Strength=0.26×vol, Regime=midday.",False
2019-01-05 16:45:00,4179.01,4151.595703125,4299.74560546875,6354.556640625,4099.65,4999.8,4999.68,HOLD,0.0113,Weak signal vs volatility,True
2019-01-05 17:00:00,4099.65,4109.98583984375,4323.41357421875,5371.58251953125,4513.71,4505.16,5041.45,HOLD,0.0,Prediction below noise floor,True
2019-01-05 17:15:00,4513.71,4566.80712890625,4641.86962890625,7669.8857421875,4952.9,4952.73,5119.81,HOLD,0.0203,Weak signal vs volatility,True
2019-01-05 17:30:00,4952.9,4862.0224609375,5322.904296875,9203.814453125,4999.8,4990.26,5100.59,BUY,0.29,"Upward move of 1.83%. Strength=0.32×vol, Regime=midday.",False
2019-01-05 17:45:00,4999.8,4986.82470703125,5535.80029296875,9254.830078125,4505.16,4999.68,4952.76,HOLD,0.0,Prediction below noise floor,True
2019-01-05 18:00:00,4505.16,4565.57080078125,4487.10205078125,6556.29736328125,4952.73,5041.45,4700.46,HOLD,0.0231,Weak signal vs volatility,True
2019-01-05 18:15:00,4952.73,4918.017578125,5113.8525390625,8116.298828125,4990.26,5119.81,4068.94,HOLD,0.0121,Weak signal vs volatility,False
2019-01-05 18:30:00,4990.26,4969.6181640625,5273.26123046875,8220.75,4999.68,5100.59,3950.42,HOLD,0.0,Prediction below noise floor,False
2019-01-05 18:45:00,4999.68,5042.81982421875,5281.3515625,8236.4072265625,5041.45,4952.76,3854.27,HOLD,0.0149,Weak signal vs volatility,True
2019-01-05 19:00:00,5041.45,5078.22265625,5273.00244140625,7787.6806640625,5119.81,4700.46,3666.6,HOLD,0.0126,Weak signal vs volatility,True
2019-01-05 19:15:00,5119.81,5106.1962890625,5321.173828125,8022.64990234375,5100.59,4068.94,3420.09,HOLD,0.0,Prediction below noise floor,True
2019-01-05 19:30:00,5100.59,5103.19677734375,5313.4990234375,7842.01708984375,4952.76,3950.42,3250.05,HOLD,0.0,Prediction below noise floor,False
2019-01-05 19:45:00,4952.76,4860.369140625,5071.15673828125,7573.2216796875,4700.46,3854.27,3066.39,BUY,0.2948,"Upward move of 1.87%. Strength=0.32×vol, Regime=midday.",True
2019-01-05 20:00:00,4700.46,4611.25732421875,4603.72412109375,7229.73388671875,4068.94,3666.6,2700.9,SELL,0.2999,"Downward move of 1.90%. Strength=0.33×vol, Regime=midday.",True
2019-01-05 20:15:00,4068.94,4048.403564453125,4075.799072265625,4747.654296875,3950.42,3420.09,2402.81,HOLD,0.0087,Weak signal vs volatility,True
2019-01-05 20:30:00,3950.42,3854.076904296875,3894.353271484375,4473.376953125,3854.27,3250.05,2220.83,SELL,0.3854,"Downward move of 2.44%. Strength=0.42×vol, Regime=midday.",True
2019-01-05 20:45:00,3854.27,3796.314208984375,3832.402099609375,4376.89208984375,3666.6,3066.39,1999.95,HOLD,0.2377,"Downward move of 1.50%. Strength=0.26×vol, Regime=midday.",True
2019-01-05 21:00:00,3666.6,3629.351806640625,3602.0576171875,3879.6015625,3420.09,2700.9,1999.97,HOLD,0.0175,Weak signal vs volatility,True
2019-01-05 21:15:00,3420.09,3359.747802734375,3397.68896484375,3738.32373046875,3250.05,2402.81,1900.21,SELL,0.2788,"Downward move of 1.76%. Strength=0.30×vol, Regime=midday.",True
2019-01-05 21:30:00,3250.05,3237.784423828125,3223.6328125,3233.078125,3066.39,2220.83,1999.05,HOLD,0.0,Prediction below noise floor,True
2019-01-05 21:45:00,3066.39,3057.2177734375,3103.926025390625,3052.70556640625,2700.9,1999.95,1900.09,HOLD,0.0,Prediction below noise floor,True
2019-01-05 22:00:00,2700.9,2687.94677734375,2773.353759765625,2724.07177734375,2402.81,1999.97,2220.53,HOLD,0.0,Prediction below noise floor,True
2019-01-05 22:15:00,2402.81,2430.862548828125,2522.562255859375,2397.096923828125,2220.83,1900.21,2183.9,HOLD,0.0201,Weak signal vs volatility,False
2019-01-05 22:30:00,2220.83,2247.226318359375,2373.741455078125,2342.67041015625,1999.95,1999.05,2070.11,HOLD,0.0205,Weak signal vs volatility,False
2019-01-05 22:45:00,1999.95,2065.514892578125,2203.72998046875,2169.70556640625,1999.97,1900.09,1840.33,BUY,0.5181,"Upward move of 3.28%. Strength=0.57×vol, Regime=midday.",True
2019-01-05 23:00:00,1999.97,2055.446533203125,2182.4482421875,2156.80908203125,1900.21,2220.53,1890.82,BUY,0.4384,"Upward move of 2.77%. Strength=0.48×vol, Regime=midday.",False
2019-01-05 23:15:00,1900.21,1937.0606689453125,2102.572509765625,2100.673095703125,1999.05,2183.9,1999.44,BUY,0.3065,"Upward move of 1.94%. Strength=0.33×vol, Regime=midday.",True
2019-01-05 23:30:00,1999.05,2002.5469970703125,2109.133056640625,2114.515380859375,1900.09,2070.11,1840.69,HOLD,0.0,Prediction below noise floor,False
2019-01-05 23:45:00,1900.09,1937.0606689453125,2076.470947265625,2084.470947265625,2220.53,1840.33,1840.34,BUY,0.3075,"Upward move of 1.95%. Strength=0.34×vol, Regime=midday.",True
2019-01-06 00:00:00,2220.53,2227.457763671875,2271.529541015625,2197.904541015625,2183.9,1890.82,1830.49,HOLD,0.0,Prediction below noise floor,False
2019-01-06 00:15:00,2183.9,2185.218505859375,2233.68310546875,2192.22265625,2070.11,1999.44,1830.38,HOLD,0.0,Prediction below noise floor,False
2019-01-06 00:30:00,2070.11,2103.784912109375,2129.1767578125,2136.898681640625,1840.33,1840.69,1826.14,BUY,0.2571,"Upward move of 1.63%. Strength=0.28×vol, Regime=midday.",False
2019-01-06 00:45:00,1840.33,1869.6495361328125,1908.4765625,1884.193603515625,1890.82,1840.34,1802.19,BUY,0.2518,"Upward move of 1.59%. Strength=0.27×vol, Regime=midday.",True
2019-01-06 01:00:00,1890.82,1919.4293212890625,1926.1588134765625,1897.4952392578125,1999.44,1830.49,1799.86,HOLD,0.2391,"Upward move of 1.51%. Strength=0.26×vol, Regime=midday.",True
2019-01-06 01:15:00,1999.44,2030.3111572265625,2015.1046142578125,1966.9007568359375,1840.69,1830.38,1802.47,HOLD,0.244,"Upward move of 1.54%. Strength=0.27×vol, Regime=midday.",False
2019-01-06 01:30:00,1840.69,1869.6495361328125,1876.842529296875,1837.0357666015625,1840.34,1826.14,1802.11,HOLD,0.2487,"Upward move of 1.57%. Strength=0.27×vol, Regime=midday.",False
2019-01-06 01:45:00,1840.34,1869.6495361328125,1876.6234130859375,1836.7862548828125,1830.49,1802.19,1802.28,BUY,0.2517,"Upward move of 1.59%. Strength=0.27×vol, Regime=midday.",False
2019-01-06 02:00:00,1830.49,1869.6495361328125,1874.57666015625,1855.2891845703125,1830.38,1799.86,1830.08,BUY,0.3381,"Upward move of 2.14%. Strength=0.37×vol, Regime=midday.",False
2019-01-06 02:15:00,1830.38,1869.6495361328125,1874.57666015625,1855.2891845703125,1826.14,1802.47,1840.71,BUY,0.3391,"Upward move of 2.15%. Strength=0.37×vol, Regime=midday.",False
2019-01-06 02:30:00,1826.14,1869.6495361328125,1879.9158935546875,1849.3203125,1802.19,1802.11,1830.13,BUY,0.3766,"Upward move of 2.38%. Strength=0.41×vol, Regime=midday.",False
2019-01-06 02:45:00,1802.19,1867.7200927734375,1877.2052001953125,1835.126708984375,1799.86,1802.28,1830.39,BUY,0.5747,"Upward move of 3.64%. Strength=0.63×vol, Regime=midday.",False
2019-01-06 03:00:00,1799.86,1867.7200927734375,1894.3211669921875,2006.625,1802.47,1830.08,2000.27,BUY,0.5959,"Upward move of 3.77%. Strength=0.65×vol, Regime=midday.",True
2019-01-06 03:15:00,1802.47,1867.7200927734375,1894.3211669921875,2022.716064453125,1802.11,1840.71,2240.31,BUY,0.5721,"Upward move of 3.62%. Strength=0.62×vol, Regime=midday.",False
2019-01-06 03:30:00,1802.11,1867.7200927734375,1896.58154296875,2025.9130859375,1802.28,1830.13,2220.65,BUY,0.5754,"Upward move of 3.64%. Strength=0.63×vol, Regime=midday.",True
2019-01-06 03:45:00,1802.28,1867.7200927734375,1896.58154296875,2025.9130859375,1830.08,1830.39,2240.78,BUY,0.5739,"Upward move of 3.63%. Strength=0.63×vol, Regime=midday.",True
2019-01-06 04:00:00,1830.08,1870.934326171875,1949.218505859375,2099.4091796875,1840.71,2000.27,2751.48,BUY,0.3528,"Upward move of 2.23%. Strength=0.38×vol, Regime=midday.",True
2019-01-06 04:15:00,1840.71,1870.934326171875,1955.9825439453125,2097.025146484375,1830.13,2240.31,2872.22,BUY,0.2595,"Upward move of 1.64%. Strength=0.28×vol, Regime=midday.",False
2019-01-06 04:30:00,1830.13,1870.934326171875,1951.954345703125,2093.50634765625,1830.39,2220.65,3420.58,BUY,0.3524,"Upward move of 2.23%. Strength=0.38×vol, Regime=midday.",True
2019-01-06 04:45:00,1830.39,1870.934326171875,1958.4373779296875,2095.25927734375,2000.27,2240.78,3628.7,BUY,0.3501,"Upward move of 2.22%. Strength=0.38×vol, Regime=midday.",True
2019-01-06 05:00:00,2000.27,2051.337158203125,2217.884521484375,2221.131591796875,2240.31,2751.48,3670.04,BUY,0.4035,"Upward move of 2.55%. Strength=0.44×vol, Regime=midday.",True
2019-01-06 05:15:00,2240.31,2228.742431640625,2392.7412109375,2304.619384765625,2220.65,2872.22,3628.24,HOLD,0.0089,Weak signal vs volatility,True
2019-01-06 05:30:00,2220.65,2228.742431640625,2401.450927734375,2297.123779296875,2240.78,3420.58,4000.93,HOLD,0.0,Prediction below noise floor,True
2019-01-06 05:45:00,2240.78,2230.95166015625,2409.62158203125,2333.59375,2751.48,3628.7,4315.86,HOLD,0.0,Prediction below noise floor,False
2019-01-06 06:00:00,2751.48,2723.53369140625,2811.300048828125,2738.108642578125,2872.22,3670.04,4728.61,HOLD,0.0175,Weak signal vs volatility,False
2019-01-06 06:15:00,2872.22,2839.48681640625,2889.29736328125,2977.47021484375,3420.58,3628.24,4728.82,HOLD,0.0196,Weak signal vs volatility,False
2019-01-06 06:30:00,3420.58,3361.296142578125,3312.90869140625,3494.503662109375,3628.7,4000.93,4642.11,SELL,0.2739,"Downward move of 1.73%. Strength=0.30×vol, Regime=midday.",False
2019-01-06 06:45:00,3628.7,3575.7802734375,3471.150390625,3499.04052734375,3670.04,4315.86,4500.81,HOLD,0.2305,"Downward move of 1.46%. Strength=0.25×vol, Regime=midday.",False
2019-01-06 07:00:00,3670.04,3606.628662109375,3519.50927734375,3565.121826171875,3628.24,4728.61,4850.81,SELL,0.2731,"Downward move of 1.73%. Strength=0.30×vol, Regime=midday.",True
2019-01-06 07:15:00,3628.24,3583.490478515625,3540.5185546875,3580.02099609375,4000.93,4728.82,4826.82,HOLD,0.0213,Weak signal vs volatility,False
2019-01-06 07:30:00,4000.93,3955.5439453125,3898.79541015625,3806.524169921875,4315.86,4642.11,5500.53,HOLD,0.0196,Weak signal vs volatility,False
2019-01-06 07:45:00,4315.86,4213.80322265625,4088.593994140625,3943.821533203125,4728.61,4500.81,5119.59,SELL,0.3737,"Downward move of 2.36%. Strength=0.41×vol, Regime=midday.",False
2019-01-06 08:00:00,4728.61,4556.02880859375,4458.23974609375,4638.43798828125,4728.82,4850.81,4989.72,SELL,0.5768,"Downward move of 3.65%. Strength=0.63×vol, Regime=midday.",False
2019-01-06 08:15:00,4728.82,4558.41845703125,4449.6689453125,4602.40087890625,4642.11,4826.82,4999.49,SELL,0.5695,"Downward move of 3.60%. Strength=0.62×vol, Regime=midday.",True
2019-01-06 08:30:00,4642.11,4556.1201171875,4370.94091796875,4553.7939453125,4500.81,5500.53,4989.19,SELL,0.2928,"Downward move of 1.85%. Strength=0.32×vol, Regime=midday.",True
2019-01-06 08:45:00,4500.81,4448.8046875,4196.86376953125,4327.96533203125,4850.81,5119.59,5119.28,HOLD,0.0199,Weak signal vs volatility,False
2019-01-06 09:00:00,4850.81,4696.97412109375,4406.9296875,4600.17236328125,4826.82,4989.72,4826.43,SELL,0.5012,"Downward move of 3.17%. Strength=0.55×vol, Regime=midday.",True
2019-01-06 09:15:00,4826.82,4675.59033203125,4381.169921875,4547.60791015625,5500.53,4999.49,4826.64,SELL,0.4952,"Downward move of 3.13%. Strength=0.54×vol, Regime=midday.",False
2019-01-06 09:30:00,5500.53,5310.0947265625,4785.9404296875,4881.89990234375,5119.59,4989.19,4826.16,SELL,0.5472,"Downward move of 3.46%. Strength=0.60×vol, Regime=midday.",True
2019-01-06 09:45:00,5119.59,5001.92236328125,4578.580078125,4777.15478515625,4989.72,5119.28,4500.3,SELL,0.3632,"Downward move of 2.30%. Strength=0.40×vol, Regime=midday.",True
2019-01-06 10:00:00,4989.72,4822.818359375,4506.93310546875,4465.52587890625,4999.49,4826.43,4179.79,SELL,0.5286,"Downward move of 3.34%. Strength=0.58×vol, Regime=midday.",False
2019-01-06 10:15:00,4999.49,4893.63037109375,4570.61962890625,4418.68701171875,4989.19,4826.64,4152.5,SELL,0.3346,"Downward move of 2.12%. Strength=0.37×vol, Regime=midday.",True
2019-01-06 10:30:00,4989.19,4822.818359375,4563.77734375,4443.00634765625,5119.28,4826.16,4000.56,SELL,0.527,"Downward move of 3.33%. Strength=0.57×vol, Regime=midday.",False
2019-01-06 10:45:00,5119.28,5001.92236328125,4609.5478515625,4635.32470703125,4826.43,4500.3,3799.34,SELL,0.3623,"Downward move of 2.29%. Strength=0.40×vol, Regime=midday.",True
2019-01-06 11:00:00,4826.43,4675.59033203125,4319.42724609375,4245.75634765625,4826.64,4179.79,3420.54,SELL,0.4939,"Downward move of 3.13%. Strength=0.54×vol, Regime=midday.",False
2019-01-06 11:15:00,4826.64,4675.59033203125,4316.43701171875,4184.4658203125,4826.16,4152.5,3399.07,SELL,0.4946,"Downward move of 3.13%. Strength=0.54×vol, Regime=midday.",True
2019-01-06 11:30:00,4826.16,4675.59033203125,4290.64208984375,4170.044921875,4500.3,4000.56,3279.69,SELL,0.4931,"Downward move of 3.12%. Strength=0.54×vol, Regime=midday.",True
2019-01-06 11:45:00,4500.3,4457.91064453125,4114.615234375,3928.407958984375,4179.79,3799.34,3250.48,HOLD,0.0162,Weak signal vs volatility,True
2019-01-06 12:00:00,4179.79,4116.02294921875,3836.561279296875,3645.2734375,4152.5,3420.54,3250.61,HOLD,0.2411,"Downward move of 1.53%. Strength=0.26×vol, Regime=midday.",True
2019-01-06 12:15:00,4152.5,4110.7333984375,3838.90185546875,3667.079833984375,4000.56,3399.07,3200.4,HOLD,0.0173,Weak signal vs volatility,True
2019-01-06 12:30:00,4000.56,3941.6064453125,3699.64404296875,3568.577392578125,3799.34,3279.69,3100.59,HOLD,0.2329,"Downward move of 1.47%. Strength=0.25×vol, Regime=midday.",True
2019-01-06 12:45:00,3799.34,3735.068115234375,3528.97265625,3461.05712890625,3420.54,3250.48,3170.52,SELL,0.2674,"Downward move of 1.69%. Strength=0.29×vol, Regime=midday.",True
2019-01-06 13:00:00,3420.54,3397.00244140625,3536.94873046875,3527.2626953125,3399.07,3250.61,3399.26,HOLD,0.0119,Weak signal vs volatility,True
2019-01-06 13:15:00,3399.07,3341.4169921875,3450.31396484375,3488.1650390625,3279.69,3200.4,3420.74,HOLD,0.1876,"Downward move of 1.70%. Strength=0.29×vol, Regime=midday.",True
2019-01-06 13:30:00,3279.69,3262.76416015625,3408.9677734375,3316.167236328125,3250.48,3100.59,3586.99,HOLD,0.0089,Weak signal vs volatility,True
2019-01-06 13:45:00,3250.48,3253.706787109375,3380.30712890625,3253.744873046875,3250.61,3170.52,3672.71,HOLD,0.0,Prediction below noise floor,True
2019-01-06 14:00:00,3250.61,3260.29345703125,3387.0556640625,3355.97265625,3200.4,3399.26,3700.7,HOLD,0.0,Prediction below noise floor,False
2019-01-06 14:15:00,3200.4,3214.1572265625,3324.029541015625,3363.529296875,3100.59,3420.74,3662.57,HOLD,0.0,Prediction below noise floor,False
2019-01-06 14:30:00,3100.59,3102.796142578125,3243.359130859375,3390.23388671875,3170.52,3586.99,3800.67,HOLD,0.0,Prediction below noise floor,True
2019-01-06 14:45:00,3170.52,3159.015380859375,3275.28955078125,3376.79736328125,3399.26,3672.71,3999.18,HOLD,0.0,Prediction below noise floor,False
2019-01-06 15:00:00,3399.26,3365.388671875,3472.11572265625,3819.78466796875,3420.74,3700.7,3800.54,HOLD,0.0172,Weak signal vs volatility,False
2019-01-06 15:15:00,3420.74,3403.589111328125,3561.508056640625,3847.0234375,3586.99,3662.57,4179.6,HOLD,0.0086,Weak signal vs volatility,False
2019-01-06 15:30:00,3586.99,3567.236083984375,3740.3134765625,3888.453857421875,3672.71,3800.67,4179.87,HOLD,0.0095,Weak signal vs volatility,False
2019-01-06 15:45:00,3672.71,3661.282470703125,3780.63623046875,3941.599609375,3700.7,3999.18,4179.45,HOLD,0.0,Prediction below noise floor,False
2019-01-06 16:00:00,3700.7,3671.40625,3787.161376953125,4480.5908203125,3662.57,3800.54,4312.85,HOLD,0.0136,Weak signal vs volatility,True
2019-01-06 16:15:00,3662.57,3661.282470703125,3790.91455078125,4441.17578125,3800.67,4179.6,4826.25,HOLD,0.0,Prediction below noise floor,False
2019-01-06 16:30:00,3800.67,3757.601806640625,3854.99658203125,4658.77392578125,3999.18,4179.87,5101.42,HOLD,0.0195,Weak signal vs volatility,False
2019-01-06 16:45:00,3999.18,3961.29931640625,4069.008544921875,5267.7880859375,3800.54,4179.45,5103.83,HOLD,0.0163,Weak signal vs volatility,True
2019-01-06 17:00:00,3800.54,3770.98486328125,3873.804931640625,4575.8330078125,4179.6,4312.85,5000.82,HOLD,0.0134,Weak signal vs volatility,False
2019-01-06 17:15:00,4179.6,4151.0517578125,4345.60888671875,5676.775390625,4179.87,4826.25,5100.12,HOLD,0.0118,Weak signal vs volatility,False
2019-01-06 17:30:00,4179.87,4149.84814453125,4345.9150390625,5730.4892578125,4179.45,5101.42,4499.57,HOLD,0.0124,Weak signal vs volatility,True
2019-01-06 17:45:00,4179.45,4148.05224609375,4334.6708984375,5702.34423828125,4312.85,5103.83,4000.82,HOLD,0.013,Weak signal vs volatility,False
2019-01-06 18:00:00,4312.85,4279.21484375,4299.57861328125,4906.56103515625,4826.25,5000.82,4499.71,HOLD,0.0134,Weak signal vs volatility,False
2019-01-06 18:15:00,4826.25,4791.24365234375,4794.513671875,6609.18505859375,5101.42,5100.12,4250.69,HOLD,0.0125,Weak signal vs volatility,False
2019-01-06 18:30:00,5101.42,5174.93603515625,5283.2900390625,7330.05615234375,5103.83,4499.57,4000.88,HOLD,0.0248,Weak signal vs volatility,True
2019-01-06 18:45:00,5103.83,5176.65771484375,5282.1513671875,7504.76123046875,5000.82,4000.82,3999.2,HOLD,0.0246,Weak signal vs volatility,False
2019-01-06 19:00:00,5000.82,5028.052734375,5212.38427734375,6515.8173828125,5100.12,4499.71,3909.3,HOLD,0.0094,Weak signal vs volatility,True
2019-01-06 19:15:00,5100.12,5091.22216796875,5274.22314453125,6540.0869140625,4499.57,4250.69,3909.04,HOLD,0.0,Prediction below noise floor,True
2019-01-06 19:30:00,4499.57,4436.49072265625,4366.33251953125,5561.34716796875,4000.82,4000.88,3420.96,HOLD,0.0242,Weak signal vs volatility,True
2019-01-06 19:45:00,4000.82,4000.091064453125,4067.180908203125,4614.18505859375,4499.71,3999.2,3400.98,HOLD,0.0,Prediction below noise floor,False
2019-01-06 20:00:00,4499.71,4414.71337890625,4331.908203125,5618.0263671875,4250.69,3909.3,2994.45,SELL,0.2985,"Downward move of 1.89%. Strength=0.33×vol, Regime=midday.",True
2019-01-06 20:15:00,4250.69,4206.51416015625,4161.62939453125,4917.33984375,4000.88,3909.04,2702.67,HOLD,0.0179,Weak signal vs volatility,True
2019-01-06 20:30:00,4000.88,3976.87744140625,4017.474853515625,4636.3623046875,3999.2,3420.96,2350.74,HOLD,0.0103,Weak signal vs volatility,True
2019-01-06 20:45:00,3999.2,3945.273193359375,3971.42236328125,4587.9697265625,3909.3,3400.98,2240.15,HOLD,0.0232,Weak signal vs volatility,True
2019-01-06 21:00:00,3909.3,3797.18017578125,3724.96484375,4103.73486328125,3909.04,2994.45,2220.59,SELL,0.4533,"Downward move of 2.87%. Strength=0.49×vol, Regime=midday.",True
2019-01-06 21:15:00,3909.04,3787.70068359375,3672.970458984375,4104.52001953125,3420.96,2702.67,2220.28,SELL,0.4906,"Downward move of 3.10%. Strength=0.54×vol, Regime=midday.",True
2019-01-06 21:30:00,3420.96,3381.080078125,3411.605712890625,3682.046142578125,3400.98,2350.74,2200.55,HOLD,0.0201,Weak signal vs volatility,True
2019-01-06 21:45:00,3400.98,3343.7109375,3352.9462890625,3625.08154296875,2994.45,2240.15,2020.48,SELL,0.2661,"Downward move of 1.68%. Strength=0.29×vol, Regime=midday.",True
2019-01-06 22:00:00,2994.45,2959.990234375,2966.74755859375,2967.812744140625,2702.67,2220.59,2410.2,HOLD,0.0198,Weak signal vs volatility,True
2019-01-06 22:15:00,2702.67,2683.099365234375,2766.13330078125,2714.88427734375,2350.74,2220.28,2220.69,HOLD,0.0125,Weak signal vs volatility,True
2019-01-06 22:30:00,2350.74,2381.614990234375,2444.46484375,2383.07666015625,2240.15,2200.55,2220.37,HOLD,0.0226,Weak signal vs volatility,False
2019-01-06 22:45:00,2240.15,2245.18603515625,2336.436279296875,2259.2705078125,2220.59,2020.48,1907.78,HOLD,0.0,Prediction below noise floor,False
2019-01-06 23:00:00,2220.59,2233.3779296875,2320.41796875,2233.534912109375,2220.28,2410.2,1904.01,HOLD,0.0099,Weak signal vs volatility,False
2019-01-06 23:15:00,2220.28,2233.3779296875,2303.84619140625,2228.229248046875,2200.55,2220.69,1840.48,HOLD,0.0102,Weak signal vs volatility,False
2019-01-06 23:30:00,2200.55,2207.147705078125,2274.955322265625,2224.892578125,2020.48,2220.37,1830.94,HOLD,0.0,Prediction below noise floor,False
2019-01-06 23:45:00,2020.48,2063.031494140625,2134.355712890625,2105.927001953125,2410.2,1907.78,1830.25,BUY,0.3328,"Upward move of 2.11%. Strength=0.36×vol, Regime=midday.",True
2019-01-07 00:00:00,2410.2,2413.48193359375,2421.547607421875,2320.52783203125,2220.69,1904.01,1799.84,HOLD,0.0,Prediction below noise floor,False
2019-01-07 00:15:00,2220.69,2229.6669921875,2269.232177734375,2206.726318359375,2220.37,1840.48,1800.34,HOLD,0.0,Prediction below noise floor,False
2019-01-07 00:30:00,2220.37,2229.6669921875,2269.061767578125,2188.7373046875,1907.78,1830.94,1796.63,HOLD,0.0,Prediction below noise floor,False
2019-01-07 00:45:00,1907.78,1931.140380859375,1992.5201416015625,1958.0823974609375,1904.01,1830.25,1780.76,HOLD,0.0211,Weak signal vs volatility,False
2019-01-07 01:00:00,1904.01,1931.140380859375,1981.876708984375,1946.4007568359375,1840.48,1799.84,1780.33,HOLD,0.0246,Weak signal vs volatility,False
2019-01-07 01:15:00,1840.48,1870.5771484375,1929.1016845703125,1892.3272705078125,1830.94,1800.34,1796.68,BUY,0.2585,"Upward move of 1.64%. Strength=0.28×vol, Regime=midday.",False
2019-01-07 01:30:00,1830.94,1869.6495361328125,1922.4090576171875,1881.5374755859375,1830.25,1796.63,1830.92,BUY,0.3341,"Upward move of 2.11%. Strength=0.36×vol, Regime=midday.",False
2019-01-07 01:45:00,1830.25,1869.6495361328125,1916.0360107421875,1881.5374755859375,1799.84,1780.76,1840.11,BUY,0.3402,"Upward move of 2.15%. Strength=0.37×vol, Regime=midday.",False
